,call,call_connect,email,marketing_email,site_visit,is_won,region_Africa,region_Australia,region_Australia/New Zealand,region_Belgium,region_Benelux,region_Canada,region_Central America,region_Central Europe,region_China,region_Eastern Europe,region_Florida,region_France,region_Germany,region_Iberian Peninsula,region_India,region_Italy,region_Japan,region_Mexico,region_Middle East,region_Northern Europe,region_Russia,region_SE Asia,region_Scandinavia,region_South America,region_South Korea,"region_Southern Europe (Portugal, Spain, Italy, etc)",region_The Netherlands,region_US (California),region_US (Florida),region_US (Midwest),region_US (New England),region_US (New York),region_US (Northwest),region_US (South),region_US (Southwest),region_US (Tri-State & Mid-Atlantic),region_US (West Coast & Southwest),region_United Kingdom,region_Western Europe (France and Germany),tier_1,tier_2,tier_3,tier_4,tier_5,has_inbound,has_outbound
001C000001aa7shIAA006C0000016WeQkIAK,1.0,1.0,0.0,1.0,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
001C000001aa8msIAA006C0000016XimAIAS,2.0,1.0,9.0,1.0,1.0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aa9WWIAY006C00000179lGZIAY,0.0,0.0,3.0,2.0,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aa9y6IAA006C0000016WjMHIA0,0.0,4.0,3.0,1.0,4.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aa9yGIAQ006C0000016WjMqIAK,0.0,1.0,2.0,4.0,7.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000001aaA2IIAU006C0000016WjcKIAS,0.0,3.0,1.0,17.0,14.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
001C000001aaAEhIAM006C0000016Wx78IAC,0.0,1.0,4.0,3.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
001C000001aaAPLIA2006C0000016WkaIIAS,0.0,2.0,1.0,1.0,3.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaARHIA2006C0000016WkfhIAC,0.0,0.0,1.0,1.0,3.0,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaAVOIA2006C0000016Wkz6IAC,0.0,1.0,3.0,23.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaAtLIAU006C0000016ZdUqIAK,3.0,3.0,12.0,11.0,1.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
001C000001aaB4OIAU006C0000016Wm9pIAC,0.0,0.0,5.0,6.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaB6FIAU006C0000016WmDIIA0,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaBKbIAM006C0000016WmghIAC,1.0,1.0,5.0,10.0,37.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaBYEIA2006C0000016Ws3FIAS,0.0,1.0,8.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaBYEIA2006C00000179vz8IAA,0.0,1.0,38.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaBoQIAU006C0000016X6NPIA0,4.0,0.0,9.0,10.0,18.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000001aaBrWIAU006C0000016WsbwIAC,3.0,0.0,7.0,1.0,3.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaByjIAE006C0000016X6SoIAK,0.0,2.0,3.0,2.0,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaC6OIAU006C0000016Wnj5IAC,0.0,0.0,2.0,1.0,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaCfsIAE006C0000016WqGWIA0,0.0,1.0,1.0,32.0,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaCh0IAE006C0000016X9o6IAC,0.0,1.0,12.0,1.0,24.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaChyIAE006C0000016XVufIAG,2.0,3.0,1.0,11.0,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
001C000001aaDyJIAU006C0000016X5qLIAS,2.0,0.0,4.0,42.0,8.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaFKwIAM006C0000015llZIIAY,1.0,0.0,8.0,1.0,14.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
001C000001aaGMEIA2006C0000016Wv73IAC,0.0,1.0,3.0,19.0,0.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaGkZIAU006C0000016Y8hSIAS,8.0,4.0,4.0,1.0,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaGlDIAU006C0000016Wxq8IAC,1.0,1.0,4.0,4.0,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaGrfIAE006C0000016WwXIIA0,0.0,0.0,5.0,1.0,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
001C000001aaHAuIAM006C0000016YDxGIAW,0.0,3.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
001C000001aaHP6IAM006C0000016XC7iIAG,0.0,3.0,2.0,29.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaHWWIA2006C0000016XimtIAC,0.0,2.0,5.0,2.0,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaHYmIAM006C0000016XJKwIAO,5.0,1.0,8.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001aaHaTIAU006C0000016ZzWBIA0,3.0,9.0,2.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaHpTIAU006C0000016XRibIAG,0.0,3.0,10.0,1.0,12.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaHwlIAE006C0000016XAkgIAG,1.0,2.0,2.0,5.0,4.0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaHy3IAE006C0000016WyTFIA0,0.0,0.0,5.0,0.0,2.0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaI2UIAU006C0000016XwGxIAK,0.0,5.0,5.0,17.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
001C000001aaILYIA2006C0000017ASNuIAO,2.0,3.0,9.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaILnIAM006C0000016X4meIAC,0.0,0.0,3.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001aaINPIA2006C0000016X5QHIA0,0.0,1.0,17.0,7.0,26.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaIeBIAU006C0000016XFmvIAG,0.0,2.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaIqgIAE006C0000016XU8HIAW,0.0,3.0,2.0,22.0,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaKOjIAM006C0000016Ws22IAC,0.0,1.0,10.0,6.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaKnjIAE006C0000016XEA4IAO,3.0,0.0,1.0,1.0,9.0,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000001aaKu6IAE006C0000016XnaCIAS,4.0,0.0,4.0,22.0,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaNJ6IAM006C0000016YSmWIAW,0.0,0.0,1.0,1.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaNtCIAU006C0000016X99pIAC,0.0,1.0,1.0,3.0,6.0,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000001aaO1BIAU006C0000016XoptIAC,3.0,1.0,4.0,25.0,10.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaO1LIAU006C0000016YPKOIA4,10.0,1.0,8.0,1.0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaPGkIAM006C0000016XGguIAG,2.0,0.0,5.0,1.0,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaQePIAU006C0000016XW4BIAW,5.0,3.0,1.0,1.0,2.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaQiqIAE006C0000016Yzq6IAC,6.0,1.0,6.0,1.0,8.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaT1ZIAU006C0000016XS4sIAG,1.0,0.0,0.0,1.0,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
001C000001aaTFbIAM006C0000016XWoJIAW,1.0,0.0,8.0,1.0,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
001C000001aaTdOIAU006C0000016XUIRIA4,1.0,2.0,0.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaWnDIAU006C0000016Y0NnIAK,1.0,3.0,6.0,1.0,1.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaWudIAE006C0000016XhilIAC,1.0,1.0,0.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaWudIAE006C00000176qPPIAY,0.0,1.0,3.0,11.0,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaWusIAE006C0000016XVd5IAG,0.0,1.0,2.0,7.0,0.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaWvWIAU006C0000016XQ12IAG,0.0,1.0,1.0,1.0,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaWvgIAE006C0000016XWpvIAG,1.0,0.0,2.0,1.0,7.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaXE9IAM006C0000016Xq3jIAC,2.0,1.0,3.0,3.0,4.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaXUCIA2006C00000178X6DIAU,10.0,3.0,3.0,15.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001aaXZRIA2006C0000016ZNyKIAW,3.0,1.0,9.0,8.0,61.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001aaXoxIAE006C0000016XiK1IAK,0.0,3.0,2.0,5.0,26.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
001C000001aaXx6IAE006C0000016XS73IAG,0.0,0.0,1.0,1.0,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbUHzIAM006C00000177VGwIAM,0.0,0.0,2.0,10.0,2.0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbUJHIA2006C0000016XtkoIAC,1.0,1.0,6.0,8.0,6.0,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000001bbULhIAM006C0000016YNIQIA4,1.0,1.0,1.0,8.0,22.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
001C000001bbUdKIAU006C0000016XW3mIAG,1.0,0.0,3.0,9.0,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
001C000001bbUjGIAU006C0000016YNVtIAO,2.0,2.0,2.0,7.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbUllIAE006C0000016Xbb6IAC,0.0,2.0,1.0,8.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
001C000001bbUqEIAU006C00000179aEVIAY,1.0,1.0,0.0,25.0,11.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
001C000001bbWTFIA2006C0000016XUiIIAW,0.0,0.0,1.0,0.0,0.0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbWUDIA2006C0000016YeiqIAC,1.0,0.0,2.0,1.0,17.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbWUrIAM006C0000016Xm7EIAS,1.0,0.0,2.0,0.0,2.0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbWUwIAM006C0000016XZroIAG,1.0,0.0,1.0,1.0,14.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbWtXIAU006C0000016YH7wIAG,4.0,3.0,6.0,15.0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbWvxIAE006C0000016YzhrIAC,0.0,1.0,1.0,7.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbX9WIAU006C0000016WDgHIAW,0.0,4.0,2.0,0.0,5.0,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbXzTIAU006C0000016XYI7IAO,0.0,0.0,4.0,0.0,3.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
001C000001bbY0WIAU006C00000176kNxIAI,1.0,1.0,2.0,18.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbY4xIAE006C0000016XY7ZIAW,1.0,1.0,1.0,0.0,6.0,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbYARIA2006C0000016YQVUIA4,0.0,1.0,15.0,1.0,13.0,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbZhNIAU006C0000016Xb9lIAC,3.0,1.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbZqZIAU006C0000016Xnf2IAC,2.0,1.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bba0hIAA006C0000016XnCtIAK,0.0,2.0,1.0,1.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bba1pIAA006C0000016YH9xIAG,2.0,1.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbaIlIAI006C0000016XxwDIAS,2.0,0.0,1.0,0.0,2.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbagQIAQ006C0000016YQBOIA4,0.0,0.0,6.0,6.0,0.0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbaoPIAQ006C00000178IS5IAM,6.0,1.0,4.0,7.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbbadIAA006C0000016YYYOIA4,0.0,1.0,1.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbctjIAA006C0000016XxRjIAK,1.0,1.0,4.0,1.0,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbcuNIAQ006C0000016Y2nkIAC,0.0,1.0,3.0,0.0,3.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbcuXIAQ006C0000016YrKxIAK,0.0,1.0,2.0,1.0,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001bbd8PIAQ006C0000016XhUFIA0,1.0,0.0,0.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001bbjUKIAY006C0000016YoVnIAK,2.0,2.0,1.0,3.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
